samples "o - mean" "o - var" "o - max" "o - min" "o - spread" "o - mad" "o - kurtosis" "o - skew" "o - median" "o - first quantile" "o - last quantile" "o - sum" "d - mean" "d - var" "d - max" "d - min" "d - spread" "d - mad" "d - kurtosis" "d - skew" "d - median" "d - first quantile" "d - last quantile" "d - sum" "rm - mean" "rm - var" "rm - max" "rm - min" "rm - spread" "rm - mad" "rm - kurtosis" "rm - skew" "rm - median" "rm - first quantile" "rm - last quantile" "rm - sum"
30 762.875 697.359375 845.0 710.0 135.0 20.19375 0.9952207430243192 0.10362902685061434 770.0 748.75 780.0 30515.0 -3.4615384615384617 241.222879684418 40.0 -75.0 115.0 9.171597633136097 10.289393834043482 -1.8790930317399572 -5.0 -10.0 5.0 -135.0 765.7 147.81 782.0 730.0 52.0 9.126666666666658 1.392235091392143 -1.3385234498016125 770.0 762.125 773.0 22971.0
40 744.125 1828.609375 800.0 570.0 230.0 32.9625 4.419457319271497 -1.6202493363708046 750.0 710.0 780.0 29765.0 -3.5 1256.5 35.0 -210.0 245.0 15.7 25.8800801292887 -4.881530438799824 0.0 -6.25 10.0 -140.0 742.2 752.3225 783.5 702.5 81.0 23.425 -1.3175961758120143 0.09795934287458699 742.0 717.375 767.125 29688.0
39 781.4102564102565 34.54963839579222 795.0 770.0 25.0 4.812623274161749 -0.5176027361916251 0.1975893321324179 780.0 777.5 785.0 30475.0 5.512820512820513 1166.403681788297 210.0 -20.0 230.0 12.636423405654172 29.975115560999413 5.468772924100548 0.0 -5.0 5.0 215.0 775.8205128205128 111.40368178829715 785.5 755.5 30.0 8.737672583826432 -0.44163306546464387 -1.1801800136714726 781.5 777.0 782.5 30257.0
38 788.6842105263158 104.84764542936287 805.0 770.0 35.0 9.08587257617728 -1.1955827512132446 -0.12099819124986706 790.0 780.0 795.0 29970.0 0.39473684210526316 92.6073407202216 20.0 -25.0 45.0 7.78393351800554 -0.14618758183030822 -0.37781334218491136 0.0 -5.0 5.0 15.0 787.8947368421053 35.65997229916897 796.5 777.0 19.5 5.200831024930739 -1.1487133618802585 -0.457277881428986 789.75 782.375 793.0 29940.0
39 774.7435897435897 8612.75476660092 810.0 205.0 605.0 29.21761998685077 33.42463718890216 -5.9246058038044005 790.0 785.0 795.0 30215.0 -0.2564102564102564 17325.57527942143 585.0 -575.0 1160.0 36.21301775147929 16.342701124150516 0.11921849421029661 0.0 -7.5 5.0 -10.0 787.4358974358975 237.0664036817883 797.5 724.0 73.5 8.28073635765943 11.143338248389565 -3.392092410602065 791.5 785.0 795.5 30710.0
38 785.3947368421053 91.2915512465374 810.0 770.0 40.0 7.825484764542945 -0.22945909279744559 0.4529837674137747 785.0 780.0 790.0 29845.0 -0.13157894736842105 86.16689750692522 20.0 -20.0 40.0 7.513850415512466 -0.4367255136133763 0.26049460268417524 0.0 -5.0 5.0 -5.0 773.1315789473684 564.5616343490302 795.5 726.5 69.0 18.79224376731301 -0.20805288002875466 -1.2062576732147057 780.75 777.25 789.875 29379.0
38 782.1052631578947 49.5152354570637 795.0 770.0 25.0 5.900277008310247 -0.7264942050955976 0.18970924379082996 780.0 775.0 785.0 29720.0 -0.2631578947368421 93.3518005540166 15.0 -20.0 35.0 7.963988919667591 -0.9748974191900954 -0.253798690695045 0.0 -8.75 8.75 -10.0 782.328947368421 6.937846260387812 788.0 777.5 10.5 2.189058171745154 -0.7534544032042314 0.08259180181802199 782.75 780.125 783.875 29728.5
39 772.3076923076923 38.26429980276135 785.0 760.0 25.0 5.069033530571994 -0.3118091720692995 -0.1148992507793021 775.0 770.0 775.0 30120.0 -0.1282051282051282 54.47074293228139 15.0 -15.0 30.0 5.805391190006576 -0.4722364366311931 -0.05152580216635732 0.0 -5.0 5.0 -5.0 774.1666666666666 16.401709401709397 785.0 768.0 17.0 3.059829059829055 0.45990724933005067 0.7870265181722707 774.0 772.0 775.75 30192.5
39 777.0512820512821 1034.253780407627 805.0 590.0 215.0 14.53648915187374 26.39337163281466 -5.012012288710513 785.0 780.0 785.0 30305.0 0.38461538461538464 2062.0315581854047 195.0 -200.0 395.0 15.601577909270217 15.377136574649281 -0.18796695211869405 0.0 -5.0 5.0 15.0 779.0897435897435 90.67784352399735 790.5 764.0 26.5 8.556213017751492 -1.3635262921001658 -0.47260427270073924 783.0 768.75 787.25 30384.5
38 782.7631578947369 116.70706371191133 810.0 760.0 50.0 8.171745152354573 0.3353039510657725 0.4134930568270987 780.0 776.25 788.75 29745.0 0.0 71.05263157894737 15.0 -20.0 35.0 6.842105263157895 -0.3024691358024696 -0.13181578088927542 0.0 -5.0 5.0 0.0 778.8684210526316 93.98268698060944 793.0 761.5 31.5 7.9819944598338 -0.8279624043269607 -0.5789028372761005 781.5 773.75 785.5 29597.0
