samples "o - mean" "o - var" "o - max" "o - min" "o - spread" "o - mad" "o - kurtosis" "o - skew" "o - median" "o - first quantile" "o - last quantile" "o - sum" "d - mean" "d - var" "d - max" "d - min" "d - spread" "d - mad" "d - kurtosis" "d - skew" "d - median" "d - first quantile" "d - last quantile" "d - sum" "rm - mean" "rm - var" "rm - max" "rm - min" "rm - spread" "rm - mad" "rm - kurtosis" "rm - skew" "rm - median" "rm - first quantile" "rm - last quantile" "rm - sum"
1 0.0 0.0 0 0 0 0.0 -3.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0 0 0 0.0 -3.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0 0 0 0.0 -3.0 0.0 0.0 0.0 0.0 0
1 0.0 0.0 0 0 0 0.0 -3.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0 0 0 0.0 -3.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0 0 0 0.0 -3.0 0.0 0.0 0.0 0.0 0
1 0.0 0.0 0 0 0 0.0 -3.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0 0 0 0.0 -3.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0 0 0 0.0 -3.0 0.0 0.0 0.0 0.0 0
1 0.0 0.0 0 0 0 0.0 -3.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0 0 0 0.0 -3.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0 0 0 0.0 -3.0 0.0 0.0 0.0 0.0 0
1 0.0 0.0 0 0 0 0.0 -3.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0 0 0 0.0 -3.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0 0 0 0.0 -3.0 0.0 0.0 0.0 0.0 0
1 0.0 0.0 0 0 0 0.0 -3.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0 0 0 0.0 -3.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0 0 0 0.0 -3.0 0.0 0.0 0.0 0.0 0
1 0.0 0.0 0 0 0 0.0 -3.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0 0 0 0.0 -3.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0 0 0 0.0 -3.0 0.0 0.0 0.0 0.0 0
1 0.0 0.0 0 0 0 0.0 -3.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0 0 0 0.0 -3.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0 0 0 0.0 -3.0 0.0 0.0 0.0 0.0 0
1 85.0 0.0 85 85 0 0.0 -3.0 0.0 85.0 85.0 85.0 85 0.0 0.0 0 0 0 0.0 -3.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0 0 0 0.0 -3.0 0.0 0.0 0.0 0.0 0
1 519.5 30907.25 950 370 580 138.3 0.8759357430524952 1.4121480339783106 432.5 401.25 571.25 5195 43.0 103866.0 865.0 -360.0 1225.0 224.6 1.5778108938666273 1.4482187705093343 -45.0 -140.0 58.75 430.0 519.5 0.0 519.5 519.5 0.0 0.0 -3.0 0.0 519.5 519.5 519.5 519.5
55 550.1818181818181 20459.96694214876 975 375 600 122.7570247933884 -0.2962098542609888 0.7174586081442601 510.0 430.0 662.5 30260 -1.9090909090909092 33648.628099173555 420.0 -385.0 805.0 139.87438016528927 -0.17251208527868922 0.13957339404893332 -5.0 -92.5 62.5 -105.0 548.5 2621.981818181818 659.0 476.0 183.0 40.345454545454544 -0.31348223197701897 0.8956027886711792 538.5 510.0 566.0 30167.5
57 528.0701754385965 14885.74946137273 825 385 440 106.4019698368729 -0.839734717183168 0.6489342959525963 480.0 420.0 620.0 30100 3.0701754385964914 31122.591566635892 370.0 -350.0 720.0 136.8759618344106 -0.4759243210825832 -0.05085361659295096 5.0 -90.0 95.0 175.0 527.1228070175439 659.6515851031087 586.5 481.5 105.0 21.04586026469683 -0.685485391115245 0.3533800806078448 524.0 507.0 547.0 30046.0
60 499.8333333333333 14101.638888888892 805 360 445 100.3 -0.5123653456345423 0.8320901492229609 455.0 398.75 585.0 29990 -3.0833333333333335 29191.74305555556 330.0 -405.0 735.0 131.64722222222224 -0.3004379597759579 -0.202620561229627 -5.0 -77.5 112.5 -185.0 501.1166666666667 870.9363888888889 591.5 443.5 148.0 22.10888888888888 0.667772645207755 0.5222324619804894 502.0 478.125 515.125 30067.0
