samples "o - mean" "o - var" "o - max" "o - min" "o - spread" "o - mad" "o - kurtosis" "o - skew" "o - median" "o - first quantile" "o - last quantile" "o - sum" "d - mean" "d - var" "d - max" "d - min" "d - spread" "d - mad" "d - kurtosis" "d - skew" "d - median" "d - first quantile" "d - last quantile" "d - sum" "rm - mean" "rm - var" "rm - max" "rm - min" "rm - spread" "rm - mad" "rm - kurtosis" "rm - skew" "rm - median" "rm - first quantile" "rm - last quantile" "rm - sum"
27 824.3243243243244 2143.4623813002186 865 575 290 24.7845142439737 19.83594864078564 -4.110647464621822 830.0 810.0 845.0 30500 6.388888888888889 2085.57098765432 275.0 -10.0 285.0 15.123456790123461 30.249366061770118 5.6419637643265625 0.0 -5.0 1.25 230.0 830.8888888888889 274.7098765432099 858.5 807.5 51.0 14.477366255144034 -1.2839136189917981 0.2183446442767479 829.5 816.0 845.5 22434.0
26 740.3846153846154 2863.3136094674555 805 485 320 22.98816568047338 17.048996359143842 -4.089859261392495 747.5 740.0 758.75 19250 -3.076923076923077 6975.147928994082 280.0 -320.0 600.0 27.781065088757398 10.051304801111634 -0.6038452830647296 0.0 -5.0 5.0 -80.0 752.8846153846154 217.44822485207098 807.0 733.0 74.0 10.405325443786978 4.525156080536343 1.8224691414535317 750.25 743.5 758.375 19575.0
41 725.0 67.07317073170732 755 715 40 5.853658536585366 2.9839669421487596 1.5984365012990658 725.0 720.0 730.0 29725 0.7317073170731707 31.171921475312313 10.0 -10.0 20.0 4.55086258179655 -0.7395284001515066 -0.08009648591957011 0.0 -5.0 5.0 30.0 724.2926829268292 23.402141582391437 736.5 718.5 18.0 4.015466983938124 -0.23226990336981368 0.885201053585666 722.5 720.5 727.5 29696.0
43 703.1395348837209 476.7712276906436 745 675 70 19.08599242833964 -1.0280506639295934 0.578476549340798 695.0 685.0 720.0 30235 -1.8604651162790697 55.84099513250405 10.0 -15.0 25.0 6.641427798810168 -1.1685282788783418 -0.22689770181087468 0.0 -10.0 5.0 -80.0 709.2441860465116 488.15548945375883 741.5 682.0 59.5 20.028664142779878 -1.5331401822935835 0.2012343215655105 706.5 687.25 732.25 30497.5
42 700.8333333333334 118.9484126984127 720 675 45 9.365079365079364 -0.7390103373606403 -0.2962008938341975 705.0 690.0 710.0 29435 0.7142857142857143 114.96598639455782 20.0 -30.0 50.0 7.925170068027212 0.8369848744791861 -0.5478192102455276 0.0 -5.0 5.0 30.0 698.1071428571429 93.2325680272109 710.5 682.0 28.5 8.787414965986391 -1.4614033926634002 -0.2980751090203071 701.0 688.75 707.375 29320.5
42 720.952380952381 132.4263038548753 750 700 50 9.671201814058955 -0.42698559767310895 -0.186353038272625 725.0 710.0 730.0 30280 0.5952380952380952 75.24092970521542 20.0 -30.0 50.0 6.45124716553288 2.033275997667025 -0.6758851122725167 0.0 -5.0 5.0 25.0 718.7142857142857 108.9421768707483 732.5 705.0 27.5 9.823129251700683 -1.7258909793632708 -0.07397450796676958 720.25 706.625 729.5 30186.0
39 761.7948717948718 240.36817882971724 795 725 70 11.801446416831023 0.1543704834294224 -0.6774045742548208 765.0 757.5 770.0 29710 1.6666666666666667 28.632478632478634 15.0 -10.0 25.0 4.444444444444445 -0.05045667186455782 -0.19060238515105302 5.0 0.0 5.0 65.0 755.6410256410256 246.1788297172913 776.0 727.0 49.0 13.954635108481265 -1.0904246743227484 -0.7155177719065704 765.5 741.0 766.75 29470.0
26 811.9230769230769 130.91715976331358 835 785 50 8.520710059171593 0.3761371253471242 0.023815112355875512 810.0 805.0 818.75 21110 1.5384615384615385 76.4792899408284 20.0 -10.0 30.0 7.278106508875739 -0.8532861434626939 0.38688744931592867 0.0 -5.0 8.75 40.0 804.1730769230769 134.9219674556213 822.5 778.0 44.5 9.286982248520713 -0.23929891921746593 -0.7492474628086457 808.0 798.25 810.75 20908.5
24 794.5833333333334 837.326388888889 920 765 155 16.111111111111125 11.82878149395503 3.3058558772028475 790.0 783.75 800.0 19070 3.5416666666666665 769.7482638888888 125.0 -30.0 155.0 14.253472222222221 12.448671812065124 3.356317637343239 0.0 -10.0 5.0 85.0 795.875 222.13020833333334 821.5 780.0 41.5 13.3125 -1.2153095229371804 0.6030716663665924 789.75 783.25 808.875 19101.0
37 804.4594594594595 564.5726807888971 850 755 95 19.773557341124906 -0.7400556043235937 -0.0007450408325937283 805.0 785.0 820.0 29765 -2.7027027027027026 471.0737764791818 45.0 -95.0 140.0 13.60847333820307 7.015277647169544 -1.922943317778532 0.0 -5.0 5.0 -100.0 804.3243243243244 374.8407596785976 841.0 779.0 62.0 16.90065741417093 -1.1915535657445218 0.30570389113328383 803.5 784.5 819.5 29760.0
