samples "o - mean" "o - var" "o - max" "o - min" "o - spread" "o - mad" "o - kurtosis" "o - skew" "o - median" "o - first quantile" "o - last quantile" "o - sum" "d - mean" "d - var" "d - max" "d - min" "d - spread" "d - mad" "d - kurtosis" "d - skew" "d - median" "d - first quantile" "d - last quantile" "d - sum" "rm - mean" "rm - var" "rm - max" "rm - min" "rm - spread" "rm - mad" "rm - kurtosis" "rm - skew" "rm - median" "rm - first quantile" "rm - last quantile" "rm - sum"
27 845.0 4941.891891891892 1050 545 505 35.13513513513514 8.861570951951858 -0.9940021180719723 840.0 825.0 850.0 31265 -4.444444444444445 10777.469135802468 505.0 -280.0 785.0 38.48765432098766 14.755746015065977 2.5906138513309767 0.0 -5.0 1.25 -160.0 839.7962962962963 317.06035665294934 885.0 795.5 89.5 14.707818930041151 0.46130439357846775 -0.016670697614307794 847.0 823.5 849.0 22674.5
36 849.1666666666666 134.02777777777777 885 805 80 7.592592592592597 5.6965287658729 -0.6295590607584339 850.0 845.0 855.0 30570 -0.1388888888888889 281.23070987654324 80.0 -40.0 120.0 7.955246913580248 12.912217712579011 2.4050775929664563 0.0 -5.0 5.0 -5.0 850.0277777777778 24.318672839506164 857.5 841.0 16.5 4.21913580246913 -1.2339362415497288 -0.1704089726827234 850.5 845.25 854.125 30601.0
36 835.2777777777778 8390.200617283952 1045 460 585 44.320987654320966 6.869660129986629 -1.724548100365838 840.0 835.0 845.0 30070 0.8333333333333334 22142.361111111113 455.0 -385.0 840.0 75.32407407407408 3.0656810182252636 0.4072318189197273 0.0 -10.0 5.0 30.0 837.8888888888889 170.80709876543204 874.5 802.0 72.5 8.320987654320978 2.7149942669004217 -0.859912927457244 841.5 837.0 842.125 30164.0
36 832.7777777777778 4757.5617283950605 1010 560 450 39.81481481481481 6.178100573823945 -0.9865006151397849 845.0 813.75 850.0 29980 -1.6666666666666667 9584.72222222222 270.0 -285.0 555.0 50.092592592592595 2.493901715236886 0.030850725465007545 0.0 -5.0 5.0 -60.0 830.3194444444445 288.48823302469134 856.5 795.5 61.0 14.48611111111111 -1.0863299365735686 -0.293345295678083 830.5 817.875 847.5 29891.5
36 820.0 1337.5 925 635 290 12.777777777777779 17.140507176754884 -2.885541841490401 820.0 820.0 825.0 29520 0.0 3662.5 290.0 -185.0 475.0 22.77777777777778 14.251693865585697 2.1559015619472124 -2.5 -5.0 5.0 0.0 822.6527777777778 65.58082561728396 836.5 797.5 39.0 5.847222222222222 1.0188218790365626 -0.47991689247223424 822.75 818.5 825.25 29615.5
18 861.6666666666666 23602.777777777777 1495 820 675 70.37037037037034 13.048050340967986 3.8783489594882004 825.0 825.0 825.0 15510 0.2777777777777778 50259.6450617284 670.0 -675.0 1345.0 76.51234567901234 5.997715768428309 -0.037164376412477135 0.0 0.0 3.75 5.0 835.0555555555555 662.5246913580247 893.0 821.5 71.5 19.148148148148138 1.173369656542624 1.7738041400392484 823.75 822.125 826.0 15031.0
36 820.1388888888889 1243.730709876543 950 655 295 11.01080246913581 15.4625738998181 -1.4642041245702013 820.0 820.0 825.0 29525 0.1388888888888889 3640.952932098765 295.0 -170.0 465.0 19.63734567901234 15.031780658330689 2.3994634842289777 0.0 -5.0 5.0 5.0 832.9861111111111 778.2706404320986 891.5 802.5 89.0 21.89506172839505 0.27863398479980006 1.455188808034861 820.0 818.0 823.625 29987.5
37 819.0540540540541 2876.807888970051 985 540 445 16.617969320672017 19.279655303740615 -3.0047230593973566 825.0 820.0 825.0 30305 4.324324324324325 7393.462381300219 445.0 -275.0 720.0 24.382761139517893 18.655564505740816 2.7111747244574746 0.0 -5.0 0.0 160.0 822.027027027027 42.87764791818846 825.5 789.0 36.5 3.580715850986148 15.617039280427463 -3.879175896401071 824.0 822.5 824.5 30415.0
36 827.5 2013.1944444444443 930 595 335 16.25 17.95326051816229 -3.407094476106921 825.0 825.0 830.0 29790 -3.3333333333333335 3676.3888888888882 270.0 -230.0 500.0 22.129629629629633 13.915704301467372 1.0686651921750707 0.0 -6.25 5.0 -120.0 828.3055555555555 79.9483024691358 862.5 805.0 57.5 4.976851851851854 5.480929669314493 0.9605643315404662 828.5 824.5 829.125 29819.0
37 805.0 4991.891891891892 1000 530 470 31.08108108108108 6.094414727169918 -1.223594295791238 805.0 805.0 810.0 29785 0.40540540540540543 15032.943754565373 470.0 -370.0 840.0 51.94302410518627 6.267882130696378 0.8332083909474896 0.0 -5.0 5.0 15.0 802.8648648648649 46.99525200876552 811.5 776.0 35.5 4.946676406135852 4.265355847406256 -1.8178824195877692 804.5 801.0 806.5 29706.0
37 813.7837837837837 7491.08838568298 905 435 470 49.737034331628955 8.520009162070036 -2.923137165460033 835.0 835.0 840.0 30110 -1.6216216216216217 12102.775748721695 270.0 -380.0 650.0 53.637691745799856 3.6807126482278187 -0.5684855627296834 0.0 -10.0 5.0 -60.0 824.4864864864865 714.3984660336012 860.5 739.0 121.5 19.55807158509862 3.3394037893515653 -1.8986210394699883 837.0 813.0 838.5 30506.0
37 822.5675675675676 967.0562454346237 905 665 240 11.826150474799125 16.464926053049002 -2.84048108691206 820.0 820.0 825.0 30435 0.13513513513513514 2316.873630387144 240.0 -155.0 395.0 16.953981008035058 16.60710659549868 2.4137845576050814 0.0 -5.0 5.0 5.0 810.2162162162163 612.1424397370344 838.5 752.0 86.5 19.537618699780843 0.36942412489165477 -1.436800137836237 822.0 815.0 823.0 29978.0
35 848.8571428571429 4441.551020408163 1040 630 410 31.08571428571428 5.516965882533247 -1.103083140837076 850.0 845.0 855.0 29710 0.8571428571428571 11224.979591836736 410.0 -300.0 710.0 42.08163265306123 7.229890078616551 1.412817883435677 0.0 -5.0 5.0 30.0 845.6714285714286 358.0991836734693 893.5 798.5 95.0 12.80408163265306 0.7376441301765015 -0.14669602882902766 847.0 842.75 852.0 29598.5
