 samples "o - mean" "o - var" "o - max" "o - min" "o - spread" "o - mad" "o - kurtosis" "o - skew" "o - median" "o - first quantile" "o - last quantile" "o - sum" "d - mean" "d - var" "d - max" "d - min" "d - spread" "d - mad" "d - kurtosis" "d - skew" "d - median" "d - first quantile" "d - last quantile" "d - sum" "rm - mean" "rm - var" "rm - max" "rm - min" "rm - spread" "rm - mad" "rm - kurtosis" "rm - skew" "rm - median" "rm - first quantile" "rm - last quantile" label
0 11049 611.3492637094588 1552.3736332549674 1760 225 1535 28.922415484907326 75.72464818057188 2.375446237122424 615.0 585.0 635.0 6767025 0.019877123238164075 626.0747765660361 915.0 -785.0 1700.0 8.650855198909028 432.99481364790114 1.4861701245949852 0.0 -5.0 5.0 220.0 611.4405828581772 1179.9275719654622 829.5 503.0 326.5 27.668395314330603 -0.03602823929379051 -0.03621396629562185 613.0 585.5 635.0 0
