 samples "o - mean" "o - var" "o - max" "o - min" "o - spread" "o - mad" "o - kurtosis" "o - skew" "o - median" "o - first quantile" "o - last quantile" "o - sum" "d - mean" "d - var" "d - max" "d - min" "d - spread" "d - mad" "d - kurtosis" "d - skew" "d - median" "d - first quantile" "d - last quantile" "d - sum" "rm - mean" "rm - var" "rm - max" "rm - min" "rm - spread" "rm - mad" "rm - kurtosis" "rm - skew" "rm - median" "rm - first quantile" "rm - last quantile" label
0 1343 737.7879677182684 423.07829983167983 1070 455 615 11.181207136086346 102.75907456188166 2.4541767527457816 740.0 730.0 745.0 1005605 0.014684287812041116 663.5460398782992 615.0 -310.0 925.0 7.852072511487597 324.51229488702927 10.485697177537947 0.0 -5.0 5.0 20.0 738.0256887565153 175.30518521064798 803.0 677.0 126.0 9.111599318936225 4.909959750725632 -1.2003858212653429 739.5 732.5 745.5 0
