 samples "o - mean" "o - var" "o - max" "o - min" "o - spread" "o - mad" "o - kurtosis" "o - skew" "o - median" "o - first quantile" "o - last quantile" "o - sum" "d - mean" "d - var" "d - max" "d - min" "d - spread" "d - mad" "d - kurtosis" "d - skew" "d - median" "d - first quantile" "d - last quantile" "d - sum" "rm - mean" "rm - var" "rm - max" "rm - min" "rm - spread" "rm - mad" "rm - kurtosis" "rm - skew" "rm - median" "rm - first quantile" "rm - last quantile" label
0 43 574.5283018867924 55.909576361694576 585 560 25 6.0946956212175305 -0.7499310502529002 -0.4818504999662514 575.0 570.0 580.0 30450 0.4807692307692308 10.826553254437867 5.0 -5.0 10.0 2.4334319526627217 -0.709294719163152 -0.10406404723394433 0.0 0.0 5.0 25.0 575.4069767441861 26.93320713899404 582.0 563.0 19.0 4.108166576527849 -0.2471406043512512 -0.7767032382664678 576.0 574.0 579.75 0
1 51 589.5098039215686 39.46559015763168 600 575 25 4.4559784698193035 0.08007444702713551 -0.5266422842145387 590.0 587.5 595.0 30065 0.09803921568627452 10.284505959246443 5.0 -5.0 10.0 2.114571318723568 -0.5703642239496896 -0.017428265547411018 0.0 0.0 0.0 5.0 588.7450980392158 27.27816224529028 597.5 579.5 18.0 4.2410611303344865 -0.8888862992816899 -0.0584997933064343 589.5 584.5 591.75 0
2 52 585.2884615384615 43.6667899408284 595 570 25 5.310650887573964 -0.516657283100534 -0.6058896490780552 585.0 580.0 590.0 30435 -0.28846153846153844 19.62832840236686 10.0 -10.0 20.0 3.45414201183432 -0.5507590308597781 0.2785337081667433 0.0 -5.0 5.0 -15.0 586.0 27.384615384615387 591.5 575.0 16.5 4.4423076923076925 -0.5665645515086477 -0.9503026653597068 588.75 582.875 590.0 0
3 50 589.2 123.36 610 570 40 9.35999999999999 -1.0167205408106066 -0.18131427979537296 590.0 580.0 600.0 29460 0.5 16.25 10.0 -10.0 20.0 2.92 0.1510059171597633 0.04579744046370773 0.0 0.0 5.0 25.0 588.03 101.46409999999996 603.5 573.0 30.5 9.0888 -1.3979846148755146 -0.012978233800335779 589.5 579.0 596.625 0
4 51 594.6078431372549 62.59131103421762 610 575 35 6.224529027297188 -0.201101047999078 -0.7025023077033721 595.0 590.0 600.0 30325 0.0 18.62745098039216 10.0 -10.0 20.0 3.1372549019607843 -0.3864265927977844 -0.18291989503923933 0.0 -5.0 5.0 0.0 593.9411764705882 32.055363321799305 603.0 581.5 21.5 4.4463667820069075 -0.25195848494997897 -0.7543242590835976 595.0 591.75 597.5 0
5 50 597.7 10.21 605 590 15 2.8679999999999928 -0.09798732014566224 -0.6094879747009674 600.0 595.0 600.0 29885 0.1 9.49 5.0 -5.0 10.0 1.96 -0.36765004702415416 -0.011903643870394616 0.0 0.0 0.0 5.0 597.92 4.6936 603.0 593.5 9.5 1.6352000000000182 0.14913899198841252 -0.5269210417597201 598.5 597.125 599.0 0
6 52 583.1730769230769 232.72004437869825 605 530 75 13.154585798816564 0.7474991277373593 -0.5578408183319059 580.0 570.0 600.0 30325 -0.6730769230769231 118.29696745562129 50.0 -35.0 85.0 6.161242603550296 9.330553855161222 1.1256429026872483 0.0 -5.0 1.25 -35.0 585.8269230769231 166.4123520710059 601.5 568.5 33.0 12.326923076923075 -1.7894214566834388 0.0049462702110233394 585.0 573.5 599.25 0
7 51 584.3137254901961 88.25451749327183 600 570 30 8.258362168396761 -1.2856963618789328 -0.10268177855304904 585.0 575.0 590.0 29800 0.29411764705882354 16.089965397923876 10.0 -5.0 15.0 2.975778546712803 -0.4365244536940698 0.34927242986268536 0.0 -2.5 5.0 15.0 583.4313725490197 81.3433294886582 596.5 569.5 27.0 8.131487889273359 -1.441722745787161 -0.13671434083925746 584.0 575.25 591.75 0
8 52 578.1730769230769 101.95081360946749 595 560 35 9.15310650887574 -1.233748791857585 -0.3783356603929064 585.0 570.0 585.0 30065 -0.19230769230769232 46.11686390532545 20.0 -30.0 50.0 4.312130177514792 6.4139834560443045 -1.2659426459634011 0.0 -5.0 5.0 -10.0 579.125 70.76802884615384 587.5 563.5 24.0 7.2644230769230775 -0.9332273538571338 -0.8027407684951477 583.25 572.75 585.625 0
9 52 571.4423076923077 53.208210059171584 585 560 25 5.980029585798833 -0.6805861408619243 0.6068245570282749 570.0 565.0 575.0 29715 -0.09615384615384616 11.048446745562133 5.0 -5.0 10.0 2.2633136094674553 -0.7378960452373038 0.021350926583757344 0.0 0.0 0.0 -5.0 571.5480769230769 39.23326553254439 583.5 563.5 20.0 5.44563609467455 -0.9653278395730096 0.6572579004807227 568.75 567.0 576.75 0
10 53 572.1698113207548 191.99003203987183 600 550 50 12.185831256674966 -1.0975816062391246 0.16381809218196178 570.0 560.0 585.0 30325 -0.18867924528301888 37.7002491990032 25.0 -15.0 40.0 3.8625845496618014 4.037053904613631 0.8665562630756736 0.0 -5.0 0.0 -10.0 572.3207547169811 150.79334282662867 592.0 554.5 37.5 10.810608757564971 -1.3121185049096988 0.13254736664419126 571.0 562.5 583.0 0
11 53 566.1320754716983 114.75614097543608 610 515 95 5.706657173371316 12.411084568789176 -0.7095978853147221 565.0 565.0 570.0 30005 -0.09433962264150944 315.5571377714488 95.0 -50.0 145.0 8.789604841580633 14.669579793667085 2.272378286900286 0.0 -5.0 5.0 -5.0 566.7075471698113 3.1173015307938767 570.5 561.5 9.0 1.3421146315414811 1.4525855235911251 -1.0184763276628346 567.0 566.0 568.0 0
