 samples "o - mean" "o - var" "o - max" "o - min" "o - spread" "o - mad" "o - kurtosis" "o - skew" "o - median" "o - first quantile" "o - last quantile" "o - sum" "d - mean" "d - var" "d - max" "d - min" "d - spread" "d - mad" "d - kurtosis" "d - skew" "d - median" "d - first quantile" "d - last quantile" "d - sum" "rm - mean" "rm - var" "rm - max" "rm - min" "rm - spread" "rm - mad" "rm - kurtosis" "rm - skew" "rm - median" "rm - first quantile" "rm - last quantile" label
0 18592 919.2472598323661 18944.86106330601 1990 55 1935 82.84444995935179 9.144552271221276 -0.7930485200885173 930.0 880.0 985.0 17109030 -0.01128364945462361 13576.333761239785 1600.0 -1550.0 3150.0 32.136535758604325 44.32284609789688 0.2674648325308322 0.0 -5.0 5.0 -210.0 919.2564006024097 11678.438776803374 1669.0 347.0 1322.0 74.37192416125345 3.984816774779578 -0.9711735242317656 929.0 876.0 986.0 -1
