 samples "o - mean" "o - var" "o - max" "o - min" "o - spread" "o - mad" "o - kurtosis" "o - skew" "o - median" "o - first quantile" "o - last quantile" "o - sum" "d - mean" "d - var" "d - max" "d - min" "d - spread" "d - mad" "d - kurtosis" "d - skew" "d - median" "d - first quantile" "d - last quantile" "d - sum" "rm - mean" "rm - var" "rm - max" "rm - min" "rm - spread" "rm - mad" "rm - kurtosis" "rm - skew" "rm - median" "rm - first quantile" "rm - last quantile" label
1 60445 711.6257009113916 5303.652893559453 1975 215 1760 47.93108928432818 36.6605228491917 2.7712266163234944 710.0 680.0 745.0 43022755 0.0032254329523462963 4871.310590519553 1515.0 -1320.0 2835.0 15.752735782382974 167.40568992086452 4.20106404038002 0.0 -5.0 5.0 195.0 711.6104723302176 3366.9177776658944 1092.5 554.0 538.5 43.97863357860776 0.2472464021304246 0.19398129106892031 710.5 681.0 743.5 0
