 samples "o - mean" "o - var" "o - max" "o - min" "o - spread" "o - mad" "o - kurtosis" "o - skew" "o - median" "o - first quantile" "o - last quantile" "o - sum" "d - mean" "d - var" "d - max" "d - min" "d - spread" "d - mad" "d - kurtosis" "d - skew" "d - median" "d - first quantile" "d - last quantile" "d - sum" "rm - mean" "rm - var" "rm - max" "rm - min" "rm - spread" "rm - mad" "rm - kurtosis" "rm - skew" "rm - median" "rm - first quantile" "rm - last quantile" label
0 2372 844.9602842809364 4545.514727009485 1515 25 1490 33.71095541436897 38.2365530899076 -2.0810913197892926 850.0 835.0 870.0 2021145 0.2237557507319113 4962.6329111975565 1125.0 -815.0 1940.0 21.214851244935836 77.53063895478557 1.426638929467784 0.0 -10.0 5.0 535.0 845.0427908937605 1705.3243704571175 940.0 614.0 326.0 27.22889070493589 6.3582000007917205 -1.9907285858372032 851.0 833.0 868.5 -1
