 samples "o - mean" "o - var" "o - max" "o - min" "o - spread" "o - mad" "o - kurtosis" "o - skew" "o - median" "o - first quantile" "o - last quantile" "o - sum" "d - mean" "d - var" "d - max" "d - min" "d - spread" "d - mad" "d - kurtosis" "d - skew" "d - median" "d - first quantile" "d - last quantile" "d - sum" "rm - mean" "rm - var" "rm - max" "rm - min" "rm - spread" "rm - mad" "rm - kurtosis" "rm - skew" "rm - median" "rm - first quantile" "rm - last quantile" label
0 35955 633.6123697011814 8941.524099943932 1995 35 1960 56.883976130053256 11.500618195369576 -0.8089030713833439 650.0 620.0 675.0 22794205 -0.03808305998776895 7157.7124541671155 1345.0 -1595.0 2940.0 28.94938206283901 38.056326549292095 0.2690569275999584 0.0 -5.0 5.0 -1370.0 633.6142261159782 5213.593001622629 1241.0 335.5 905.5 49.353337611382884 3.6344864734674855 -1.3517380791154134 647.5 615.0 674.0 0
