 samples "o - mean" "o - var" "o - max" "o - min" "o - spread" "o - mad" "o - kurtosis" "o - skew" "o - median" "o - first quantile" "o - last quantile" "o - sum" "d - mean" "d - var" "d - max" "d - min" "d - spread" "d - mad" "d - kurtosis" "d - skew" "d - median" "d - first quantile" "d - last quantile" "d - sum" "rm - mean" "rm - var" "rm - max" "rm - min" "rm - spread" "rm - mad" "rm - kurtosis" "rm - skew" "rm - median" "rm - first quantile" "rm - last quantile" label
0 15830 819.7779179810725 43229.2062000816 1870 30 1840 160.74381275562504 0.8506293725647058 -0.7512130310400824 850.0 730.0 975.0 12993480 0.04101205123351631 32563.1758055503 1445.0 -1200.0 2645.0 84.39265146497145 8.024203986219776 0.2825263293659992 0.0 -10.0 10.0 650.0 819.7834807327858 24207.044291232567 1197.0 210.0 987.0 127.10374681400492 -0.3616227803701429 -0.5683234149530189 842.5 719.5 953.5 -1
